id,key,value,type
2892768050,direction,forward,traffic_sign
2892768052,highway,give_way,regular
2892768052,traffic_sign,DE:205,regular
2892768052,direction,forward,traffic_sign
2892768056,bicycle,yes,regular
2892768056,crossing,uncontrolled,regular
2892768056,highway,crossing,regular
2892768058,bicycle,yes,regular
2892768058,crossing,traffic_signals,regular
2892768058,crossing_ref,toucan,regular
2892768058,highway,crossing,regular
2893045583,direction,forward,regular
2893045583,highway,give_way,regular
2893045611,direction,forward,regular
2893045611,highway,give_way,regular
2893045615,direction,forward,regular
2893045615,highway,give_way,regular
2893350300,amenity,kindergarten,regular
2893350300,name,Die Miniforscher,regular
2893350300,note,Position im Gebäude unbekannt,regular
2893424731,direction,backward,regular
2893424731,highway,give_way,regular
2894349113,city,Elmshorn,addr
2894349113,country,DE,addr
2894349113,housenumber,8,addr
2894349113,postcode,25336,addr
2894349113,street,Ludwig-Meyn-Straße,addr
2896051178,highway,turning_circle,regular
2905264876,direction,backward,regular
2905264876,highway,give_way,regular
2905264877,direction,backward,regular
2905264877,highway,give_way,regular
2905264895,direction,backward,regular
2905264895,highway,give_way,regular
2905265117,direction,forward,regular
2905265117,highway,give_way,regular
2905265206,highway,give_way,regular
2905265206,traffic_sign,DE:205,regular
2905265206,direction,forward,traffic_sign
2905265243,bus,yes,regular
2905265243,name,"Tornesch, Lise-Meitner-Allee (Nord)",regular
2905265243,public_transport,stop_position,regular
2905265255,name,Tornesch,regular
2905265255,traffic_sign,city_limit,regular
2905506962,access,private,regular
2905506962,barrier,gate,regular
2905507051,highway,give_way,regular
2905507051,traffic_sign,DE:205,regular
2905507051,direction,backward,traffic_sign
2905507052,highway,give_way,regular
2905507052,traffic_sign,DE:205,regular
2905507052,direction,backward,traffic_sign
2905507053,highway,give_way,regular
2910403555,barrier,gate,regular
2911690187,city,Elmshorn,addr
2911690187,housenumber,7,addr
2911690187,postcode,25335,addr
2911690187,street,Mühlenstraße,addr
2911690187,amenity,restaurant,regular
2911690187,cuisine,chinese,regular
2911690187,delivery,yes,regular
2911690187,name,China Lee,regular
2911690187,takeaway,yes,regular
2911690187,website,http://chinalee-elmshorn.de,regular
2911690188,amenity,restaurant,regular
2911690188,name,Brücke SH Cafeteria,regular
2911690189,name,Brücke SH,regular
2911690189,social_facility,outreach,regular
2911690189,website,https://bruecke-sh.de/index.php?idm=132,regular
2911690190,name,Brücke,regular
2911690190,social_facility,outreach,regular
2911690190,website,https://bruecke-sh.de/index.php?idm=132,regular
2911690191,name,Das Hochzeitshaus,regular
2911690191,shop,clothes,regular
2911690191,website,https://hochzeitshaus-elmshorn.de,regular
2911690192,amenity,driving_school,regular
2911690192,name,Fahrschule Sellhorn,regular
2911690192,website,http://fahrschulesellhorn.de,regular
2911690193,city,Elmshorn,addr
2911690193,country,DE,addr
2911690193,housenumber,2,addr
2911690193,postcode,25335,addr
2911690193,street,Jürgenstraße,addr
2911690193,entrance,yes,regular
2911690194,city,Elmshorn,addr
2911690194,country,DE,addr
2911690194,housenumber,4,addr
2911690194,postcode,25335,addr
2911690194,street,Panjestraße,addr
2911690194,entrance,yes,regular
2911690195,amenity,gambling,regular
2911690195,gambling,slot_machines,regular
2911690195,name,Kaiserhalle,regular
2911690196,massage,therapeutic,regular
2911690196,name,Medizinische Massagepraxis Dieter Mangels,regular
2911690196,shop,massage,regular
2911690197,amenity,doctors,regular
2911690197,healthcare,alternative,regular
2911690197,speciality,osteopathy,healthcare
2911690197,name,Praxis für Osteopathie Marina Mohr,regular
2911690199,name,Schneider,regular
2911690199,shop,clothes,regular
2911690200,name,Stadtbäckerei Sedemund,regular
2911690200,shop,bakery,regular
2911695801,name,Wasch Center,regular
2911695801,shop,laundry,regular
2911695802,amenity,pub,regular
2911695802,name,Zum Anker,regular
2911695834,entrance,yes,regular
2911695849,level,0,regular
2911695869,crossing,uncontrolled,regular
2911695869,highway,crossing,regular
2911696104,crossing,uncontrolled,regular
2911696104,highway,crossing,regular
2911786701,name,Axa Center,regular
2911786701,office,insurance,regular
2911786702,name,City Kiosk,regular
2911786702,shop,kiosk,regular
2911786703,amenity,driving_school,regular
2911786703,name,Fahrschule Schäfer,regular
2911786704,name,Hörgeräte Gaschler,regular
2911786704,shop,hearing_aids,regular
2911786704,website,http://die-hoerakustik.de/shops/elmshorn/de,regular
2911786705,name,Hörgeräte Kersten,regular
2911786705,shop,hearing_aids,regular
2911786705,website,https://hoergeraete-kersten.de,regular
2911786706,name,Kerstin's Haarstudio,regular
2911786706,shop,hairdresser,regular
2911786707,amenity,pub,regular
2911786707,name,Bei Siggi,regular
2911786708,name,Star Friseur,regular
2911786708,shop,hairdresser,regular
2911786709,craft,tailor,regular
2911786709,name,Studio M,regular
2911786710,name,TimePartner,regular
2911786710,office,yes,regular
2911786771,shop,vacant,regular
2911786792,name,Lotus Studio,regular
2911786792,shop,beauty,regular
2911787028,craft,tailor,regular
2911787028,name,Änderungsschneiderei,regular
2911880531,name,Akku- und Tintenexpress,regular
2911880531,shop,yes,regular
2911880532,name,Gloria Reise Büro,regular
2911880532,shop,travel_agency,regular
2911880533,city,Elmshorn,addr
2911880533,housenumber,12,addr
2911880533,postcode,25335,addr
2911880533,street,Mühlendamm,addr
2911880533,amenity,pharmacy,regular
2911880533,name,Krückau-Apotheke,regular
2911880533,wheelchair,no,regular
2911880534,name,Nicki's Erholstübchen,regular
2911880534,shop,beauty,regular
2911880535,city,Elmshorn,addr
2911880535,country,DE,addr
2911880535,housenumber,34a,addr
2911880535,postcode,25335,addr
2911880535,street,Mühlenstraße,addr
2911880535,name,Schmuckwerkstatt,regular
2911880535,shop,jewelry,regular
2911880536,name,Tattoo Piercing,regular
2911880536,shop,tattoo,regular
2911880537,name,Tina's Naildesign,regular
2911880537,shop,beauty,regular
2912176680,amenity,driving_school,regular
2912176680,name,Fahrschule Miami Drive,regular
2912176681,city,Elmshorn,addr
2912176681,country,DE,addr
2912176681,housenumber,49a,addr
2912176681,postcode,25337,addr
2912176681,street,Rethfelder Straße,addr
2912176684,name,Monika Kleinert Kosmetikpraxis,regular
2912176684,shop,beauty,regular
2912176684,wheelchair,no,regular
2912176685,amenity,doctors,regular
2912176685,healthcare,psychotherapist,regular
2912176685,name,Psychologische Praxis Marion Mehnk,regular
2912176686,name,Ramona Mauttre,regular
2912176686,shop,hairdresser,regular
2912176687,name,Zinas,regular
2912176687,shop,beauty,regular
2912176694,barrier,bollard,regular
2915660877,city,Elmshorn,addr
2915660877,country,DE,addr
2915660877,housenumber,13A,addr
2915660877,postcode,25337,addr
2915660877,street,Hainholzer Damm,addr
2915660877,entrance,yes,regular
2917056895,access,no,regular
2917056895,barrier,gate,regular
2918353185,entrance,yes,regular
2922436798,direction,forward,regular
2922436798,highway,give_way,regular
2927022459,name,Elmshorn,regular
2927022459,traffic_sign,city_limit,regular
2927022460,entrance,yes,regular
2927024007,crossing,traffic_signals,regular
2927024007,highway,crossing,regular
2927024043,direction,forward,regular
2927024043,highway,give_way,regular
2927024352,crossing,uncontrolled,regular
2927024352,island,yes,crossing
2927024352,crossing_ref,zebra,regular
2927024352,highway,crossing,regular
2927024357,direction,backward,regular
2927024357,highway,give_way,regular
2927024358,direction,forward,regular
2927024358,highway,give_way,regular
2927024359,direction,forward,regular
2927024359,highway,give_way,regular
2927580832,name,Wohlmeier Bodenbeläge,regular
2927580832,shop,doityourself,regular
2927586574,name,Your Style,regular
2927586574,shop,hairdresser,regular
2927586663,amenity,post_box,regular
2927586663,check_date,2019-11-24,regular
2927586663,collection_times,Mo-Fr 18:00; Sa 13:15,regular
2927586663,operator,Deutsche Post,regular
2927586663,ref,"Mühlenstraße 25, 25335 Elmshorn",regular
2927705082,name,Allianz,regular
2927705082,office,insurance,regular
2927705083,name,Deutscher Kinderschutzbund,regular
2927705083,office,yes,regular
2927705084,leisure,tanning_salon,regular
2927705084,name,Endless Sun,regular
2927705085,name,Engelsblut Tattoo Studio,regular
2927705085,shop,tattoo,regular
2927705086,healthcare,podiatrist,regular
2927705086,name,Fußpflege Angerstein,regular
2927705087,city,Elmshorn,addr
2927705087,country,DE,addr
2927705087,housenumber,10,addr
2927705087,postcode,25335,addr
2927705087,street,Panjestraße,addr
2927705087,entrance,yes,regular
2927705088,city,Elmshorn,addr
2927705088,country,DE,addr
2927705088,housenumber,12,addr
2927705088,postcode,25335,addr
2927705088,street,Panjestraße,addr
2927705088,entrance,yes,regular
2927705089,city,Elmshorn,addr
2927705089,country,DE,addr
2927705089,housenumber,13,addr
2927705089,postcode,25335,addr
2927705089,street,Jürgenstraße,addr
2927705089,entrance,yes,regular
2927705090,city,Elmshorn,addr
2927705090,country,DE,addr
2927705090,housenumber,14,addr
2927705090,postcode,25335,addr
2927705090,street,Panjestraße,addr
2927705090,entrance,yes,regular
2927705091,city,Elmshorn,addr
2927705091,country,DE,addr
2927705091,housenumber,15,addr
2927705091,postcode,25335,addr
2927705091,street,Jürgenstraße,addr
2927705091,entrance,yes,regular
2927705092,city,Elmshorn,addr
2927705092,country,DE,addr
2927705092,housenumber,16,addr
2927705092,postcode,25335,addr
2927705092,street,Jürgenstraße,addr
2927705092,entrance,yes,regular
2927705093,city,Elmshorn,addr
2927705093,country,DE,addr
2927705093,housenumber,16,addr
2927705093,postcode,25335,addr
2927705093,street,Panjestraße,addr
2927705093,entrance,yes,regular
2927705094,city,Elmshorn,addr
2927705094,country,DE,addr
2927705094,housenumber,18,addr
2927705094,postcode,25335,addr
2927705094,street,Panjestraße,addr
2927705094,entrance,yes,regular
2927705095,city,Elmshorn,addr
2927705095,country,DE,addr
2927705095,housenumber,3,addr
2927705095,postcode,25335,addr
2927705095,street,Jürgenstraße,addr
2927705095,entrance,yes,regular
2927705096,city,Elmshorn,addr
2927705096,country,DE,addr
2927705096,housenumber,5,addr
2927705096,postcode,25335,addr
2927705096,street,Jürgenstraße,addr
2927705096,entrance,yes,regular
2927705097,city,Elmshorn,addr
2927705097,country,DE,addr
2927705097,housenumber,6,addr
2927705097,postcode,25335,addr
2927705097,street,Panjestraße,addr
2927705097,entrance,yes,regular
2927705098,city,Elmshorn,addr
2927705098,country,DE,addr
2927705098,housenumber,8,addr
2927705098,postcode,25335,addr
2927705098,street,Panjestraße,addr
2927705098,entrance,yes,regular
2927705099,city,Elmshorn,addr
2927705099,country,DE,addr
2927705099,housenumber,9,addr
2927705099,postcode,25335,addr
2927705099,street,Jürgenstraße,addr
2927705099,entrance,yes,regular
2927705100,amenity,stripclub,regular
2927705100,name,Palma,regular
2927705100,stripclub,"auf dem Schild steht nur ""Nachtclub"", aber so versteckt auf dem Hinterhof der Schuppen ist und wie ranzig der von außen aussieht, muss es entweder ein Bordell oder ein Stripclub sein",note
2927706801,city,Elmshorn,addr
2927706801,country,DE,addr
2927706801,housenumber,16,addr
2927706801,postcode,25335,addr
2927706801,street,Panjestraße,addr
2927706801,email,info@spd-elmshorn.de,contact
2927706801,website,https://spd-elmshorn.de,contact
2927706801,name,SPD Ortsverein Elmshorn,regular
2927706801,office,political_party,regular
2927706802,amenity,gambling,regular
2927706802,gambling,slot_machines,regular
2927706802,name,Spiel-Stube,regular
2927706803,amenity,stripclub,regular
2927706803,name,Venusfalle,regular
2927706803,stripclub,"auf dem Schild steht noch ""Night club and more"", sollte also recht klar sein dass es eben doch kein Nightclub ist",note
2927706818,barrier,gate,regular
2927706923,level,0,regular
2927729983,city,Elmshorn,addr
2927729983,country,DE,addr
2927729983,housenumber,2,addr
2927729983,postcode,25335,addr
2927729983,street,Lindenstraße,addr
2927729983,entrance,yes,regular
2927731606,noexit,yes,regular
2927780343,amenity,fast_food,regular
2927780343,cuisine,kebab,regular
2927780343,name,Döner-Grill-Haus,regular
2927780344,amenity,driving_school,regular
2927780344,name,Fahrschule Bielefeld,regular
2927780345,city,Elmshorn,addr
2927780345,country,DE,addr
2927780345,housenumber,10,addr
2927780345,postcode,25335,addr
2927780345,street,Bauerweg,addr
2927780345,entrance,yes,regular
2927780346,city,Elmshorn,addr
2927780346,country,DE,addr
2927780346,housenumber,3a,addr
2927780346,postcode,25335,addr
2927780346,street,Bauerweg,addr
2927780346,entrance,yes,regular
2927780347,city,Elmshorn,addr
2927780347,country,DE,addr
2927780347,housenumber,3c,addr
2927780347,postcode,25335,addr
2927780347,street,Bauerweg,addr
2927780347,entrance,yes,regular
2927780348,city,Elmshorn,addr
2927780348,country,DE,addr
2927780348,housenumber,4,addr
2927780348,postcode,25335,addr
2927780348,street,Bauerweg,addr
2927780348,entrance,yes,regular
2927780349,city,Elmshorn,addr
2927780349,country,DE,addr
2927780349,housenumber,4a,addr
2927780349,postcode,25335,addr
2927780349,street,Lessingstraße,addr
2927780349,entrance,yes,regular
2927780350,city,Elmshorn,addr
2927780350,country,DE,addr
2927780350,housenumber,4b,addr
2927780350,postcode,25335,addr
2927780350,street,Lessingstraße,addr
2927780350,entrance,yes,regular
2927780351,city,Elmshorn,addr
2927780351,country,DE,addr
2927780351,housenumber,4c,addr
2927780351,postcode,25335,addr
2927780351,street,Lessingstraße,addr
2927780351,entrance,yes,regular
2927780352,city,Elmshorn,addr
2927780352,country,DE,addr
2927780352,housenumber,6,addr
2927780352,postcode,25335,addr
2927780352,street,Bauerweg,addr
2927780352,entrance,yes,regular
2927780353,direction,forward,regular
2927780353,highway,give_way,regular
2927780359,crossing,uncontrolled,regular
2927780359,highway,crossing,regular
2927780360,direction,forward,regular
2927780360,highway,give_way,regular
2927780364,vacant,"Die Schilder von ""Bistro Insider"" hängen zwar noch dran, der Laden scheint sich aber aufgelöst zu haben",note
2927780364,shop,vacant,regular
2927780366,shop,vacant,regular
2927780394,shop,vacant,regular
2927792605,shop,vacant,regular
2927792621,barrier,block,regular
2927792649,barrier,gate,regular
2927792660,craft,tailor,regular
2927792660,name,Änderungsschneiderei,regular
2927792660,shop,tailor,regular
2927911461,name,Codex Friseure,regular
2927911461,shop,hairdresser,regular
2927911462,club,culture,regular
2927911462,leisure,club,regular
2927911462,name,Deutsch-Arabischer Kulturverein,regular
2927911463,city,Elmshorn,addr
2927911463,country,DE,addr
2927911463,housenumber,18,addr
2927911463,postcode,25335,addr
2927911463,street,Bauerweg,addr
2927911463,entrance,yes,regular
2927911464,name,Maik Wagner,regular
2927911464,shop,bathroom_furnishing,regular
2927911465,amenity,brothel,regular
2927911465,name,Nachtbar,regular
2927911465,wheelchair,no,regular
2927911466,name,Weine & Präsente,regular
2927911466,shop,wine,regular
2927911472,noexit,yes,regular
2927911645,barrier,gate,regular
2927911652,entrance,main,regular
2927911735,barrier,lift_gate,regular
2928080857,name,DSFotos,regular
2928080857,shop,photo_studio,regular
